nilai_hujan_max,tempoh_hujan,tempoh_ulang,latitude,longitude
343.5,48,6,1.3414,110.3995
343.5,48,6,1.3439,110.4165
343.5,48,6,1.4641,110.4166
263,3,124,1.4671,110.4179
263,3,124,1.4544,110.472
263,3,124,1.4652,110.4957
263,3,124,1.4656,110.4915
263,3,124,1.4713,110.4873
263,3,124,1.604,109.7818
111,3,NORMAL,1.6416,109.7324
111,3,NORMAL,1.6597,109.7159
58,3,NORMAL,1.4764,110.3305
16,24,NORMAL,1.4759,110.3318
116.5,3,3,1.5694,110.2445
263,3,124,1.7595,109.7552
229.5,72,NORMAL,1.752,109.7568
229.5,72,NORMAL,1.4361,110.2312
197.5,48,3,1.2203,110.6272
59.5,3,NORMAL,1.766,109.8351
176,48,NORMAL,1.3989,110.3383
125.5,3,5,1.3338,110.2207
59.5,3,NORMAL,1.3336,110.2208
59.5,3,NORMAL,1.6724,109.8508
263,3,124,1.6676,109.8373
335,24,15,1.6717,109.8504
335,24,15,1.6709,109.8502
335,24,15,1.6727,109.8532
335,24,15,1.6731,109.8523
335,24,15,1.671,109.852
335,24,15,1.671,109.8539
335,24,15,1.6729,109.8471
335,24,15,1.6733,109.8551
335,24,15,1.657,109.8598
335,24,15,1.6885,109.8585
335,24,15,1.3948,110.3577
106,3,2,1.3967,110.3481
106,3,2,1.4404,110.3179
106,3,2,1.5437,110.3411
16,24,NORMAL,1.4974,110.3076
114.5,3,3,1.5598,110.3683
89.5,2,4,1.5355,110.341
92,3,NORMAL,1.558,110.342
125.5,3,5,1.5081,110.282
124.5,3,4,1.5152,110.3184
116.5,3,3,1.5149,110.3306
111,3,NORMAL,1.515,110.3277
58,3,NORMAL,1.5141,110.3307
58,3,NORMAL,1.531,110.337
16,24,NORMAL,1.523,110.3441
58,3,NORMAL,1.5353,110.3186
58,3,NORMAL,1.5241,110.3429
58,3,NORMAL,1.5492,110.31
58,3,NORMAL,1.5547,110.3099
58,3,NORMAL,1.5487,110.2518
58,3,NORMAL,1.5799,110.3216
58,3,NORMAL,1.574,110.3237
58,3,NORMAL,1.5599,110.3682
58,3,NORMAL,1.5576,110.3499
31,1,NORMAL,1.5253,110.3592
58,3,NORMAL,1.5487,110.3608
58,3,NORMAL,1.5253,110.3671
58,3,NORMAL,1.5748,110.2642
58,3,NORMAL,1.574,110.2844
58,3,NORMAL,1.5744,110.2636
58,3,NORMAL,1.5536,110.2458
58,3,NORMAL,1.5504,110.2536
58,3,NORMAL,1.4764,110.3305
16,24,NORMAL,1.4759,110.3318
58,3,NORMAL,1.5089,110.3031
58,3,NORMAL,1.5072,110.3026
58,3,NORMAL,1.4987,110.3102
15,3,NORMAL,1.5082,110.3022
15,3,NORMAL,1.5094,110.302
15,3,NORMAL,1.5863,111.7109
107,2,16,1.5323,111.6083
107,2,16,1.4462,111.5662
107,2,16,1.5229,111.6174
107,2,16,2.035,112.8098
107,2,16,2.0143,112.9463
288,72,66,1.3645,111.7037
108,72,NORMAL,1.337,111.6889
108,72,NORMAL,2.4966,112.1536
108,72,NORMAL,2.4951,112.1543
142.5,2,74,2.3058,112.1945
185,72,NORMAL,2.5221,112.3228
142.5,2,74,2.3118,112.1932
72,72,NORMAL,2.5819,112.4256
74.5,72,NORMAL,1.8531,112.6288
64,3,NORMAL,2.7162,112.7162
64,3,NORMAL,2.733,111.8561
64,3,NORMAL,2.715,112.7069
64,3,NORMAL,2.7161,112.7059
64,3,NORMAL,1.2372,111.4511
68,3,NORMAL,1.2269,111.4764
54.5,72,NORMAL,1.2356,111.4717
54.5,72,NORMAL,1.2333,111.4695
54.5,72,NORMAL,2.1341,112.0753
44,72,NORMAL,2.1211,112.1186
44,72,NORMAL,2.14,112.0755
44,72,NORMAL,2.0659,112.1476
44,72,NORMAL,2.2224,111.8364
42.5,3,NORMAL,2.209,111.8868
42.5,3,NORMAL,2.1942,111.9168
42.5,3,NORMAL,2.2262,111.8732
42.5,3,NORMAL,2.1694,111.9439
42.5,3,NORMAL,2.1578,111.9571
42.5,3,NORMAL,2.2353,111.8871
42.5,3,NORMAL,1.4729,111.4484
42.5,3,NORMAL,2.1233,112.2233
88.5,2,3,1.8111,111.117
78.5,3,NORMAL,1.8827,111.264
78.5,3,NORMAL,4.7649,115.0198
58.5,72,NORMAL,4.7588,115.0064
58.5,72,NORMAL,4.0624,114.4933
69.5,48,NORMAL,3.7407,115.4619
147,72,NORMAL,3.5335,114.7512
166,72,NORMAL,4.0291,114.8029
51,72,NORMAL,4.0538,114.819
51,72,NORMAL,4.0534,114.8163
51,72,NORMAL,4.0327,114.7969
80.5,72,NORMAL,4.1372,114.8936
80.5,72,NORMAL,4.0523,114.8153
80.5,72,NORMAL,3.9861,114.6321
41,72,NORMAL,4.4521,114.2713
51,72,NORMAL,3.5893,114.4343
83,24,NORMAL,3.584,114.4332
125.5,72,NORMAL,3.7307,114.728
125.5,72,NORMAL,3.7628,114.4085
127.5,72,NORMAL,3.7632,114.4045
127.5,72,NORMAL,3.7644,114.4011
127.5,72,NORMAL,3.7629,114.4041
127.5,72,NORMAL,3.7623,114.4059
127.5,72,NORMAL,3.7642,114.4068
127.5,72,NORMAL,3.7623,114.4044
127.5,72,NORMAL,3.768,114.3943
86.5,3,NORMAL,3.8566,114.5923
86.5,3,NORMAL,3.8566,114.5923
86.5,3,NORMAL,3.8661,114.6849
58.5,3,NORMAL,3.2045,113.134
86,72,NORMAL,3.2849,115.4297
125.5,72,NORMAL,3.6043,114.4075
93.5,72,NORMAL,3.9246,114.4454
93.5,72,NORMAL,3.7676,114.3999
93.5,72,NORMAL,3.8395,114.4478
185,72,NORMAL,3.9497,114.5423
96,72,NORMAL,3.9452,114.5386
44.5,72,NORMAL,3.9452,114.5387
44.5,72,NORMAL,4.1779,114.308
79.5,3,NORMAL,4.1778,114.3212
79.5,3,NORMAL,4.035,114.3454
185,72,9,4.1769,115.1405
185,72,9,4.445,114.9416
185,72,9,4.451,114.9379
185,72,9,4.3914,114.905
185,72,9,4.6048,114.8668
185,72,9,4.5563,114.8693
185,72,9,4.6467,114.8247
51.5,72,NORMAL,4.6281,114.8398
51.5,72,NORMAL,4.6303,114.8508
51.5,72,NORMAL,4.6441,114.8395
51.5,72,NORMAL,4.5497,114.8664
51.5,72,NORMAL,4.5867,114.8826
51.5,72,NORMAL,4.6574,114.8301
51.5,72,NORMAL,4.5286,114.8596
51.5,72,NORMAL,4.7342,114.8668
148.5,72,NORMAL,4.7694,114.8706
148.5,72,NORMAL,4.7762,114.875
148.5,72,NORMAL,4.7815,114.8803
148.5,72,NORMAL,4.7831,114.9021
148.5,72,NORMAL,4.7925,114.884
148.5,72,NORMAL,4.7868,114.8566
148.5,72,NORMAL,4.6522,114.8275
44.5,72,NORMAL,4.55,114.5875
44.5,72,NORMAL,4.7371,114.8406
44.5,72,NORMAL,4.1779,114.308
79.5,3,NORMAL,4.1778,114.3212
79.5,3,NORMAL,4.035,114.3454
79.5,3,NORMAL,4.3216,113.9711
41,3,NORMAL,1.246,111.4573
68,3,NORMAL,1.2269,111.4764
68,3,NORMAL,1.1897,110.5616
106.5,2,9,1.1783,110.5578
106.5,2,9,4.76,115.0097
86.5,3,NORMAL,4.7842,114.9974
86.5,3,NORMAL,4.777,115.0288
86.5,3,NORMAL,4.7672,115.0254
58.5,3,NORMAL,3.2045,113.134
74,24,NORMAL,3.212,113.138
93,48,NORMAL,2.1207,112.2884
142.5,2,74,2.3058,112.1945
185,72,NORMAL,2.5221,112.3228
142.5,2,74,2.3118,112.1932
185,72,NORMAL,3.9497,114.5423
96,72,NORMAL,3.9452,114.5386
96,72,NORMAL,3.8581,114.5926
96,72,NORMAL,3.8631,114.6782
85,72,NORMAL,4.0636,113.805
123.5,2,7,4.0825,113.9461
123.5,2,7,1.51,110.3521
16,24,NORMAL,1.4974,110.3076
16,24,NORMAL,1.4984,110.3426
16,24,NORMAL,1.5069,110.3396
16,24,NORMAL,1.523,110.3441
16,24,NORMAL,1.4768,110.3305
16,24,NORMAL,1.4759,110.3318
16,24,NORMAL,1.4661,110.3335
16,24,NORMAL,1.5284,110.3505
16,24,NORMAL,1.5237,110.3464
101.5,72,NORMAL,2.5092,112.0739
41,72,NORMAL,2.417,112.1181
41,72,NORMAL,4.4521,114.2713
121,72,NORMAL,3.3271,114.2743
53,72,NORMAL,5.5368,115.8534
37,3,NORMAL,1.1917,110.6138
179,72,NORMAL,4.5107,114.8945
172,72,33,4.5508,114.8578
172,72,33,4.6514,114.8255
172,72,33,4.8868,115.2139
135,3,21,3.5862,114.1159
166,72,NORMAL,3.4474,114.119
166,72,NORMAL,4.0291,114.8029
51,72,NORMAL,4.0538,114.819
51,72,NORMAL,4.0534,114.8163
51,72,NORMAL,4.0327,114.7969
51,72,NORMAL,3.5893,114.4343
83,24,NORMAL,3.584,114.4332
83,24,NORMAL,3.7325,114.4269
83,24,NORMAL,3.7627,114.4085
83,24,NORMAL,4.0319,114.3447
83,24,NORMAL,4.034,114.3456
83,24,NORMAL,3.7045,114.524
83,24,NORMAL,3.7622,114.4038
83,24,NORMAL,3.7045,114.524
82.5,2,2,0.9056,110.5386
380,96,36,3.9497,114.5232
96,72,NORMAL,3.9452,114.5386
96,72,NORMAL,3.8581,114.5926
96,72,NORMAL,3.8631,114.6782
96,72,NORMAL,3.8309,114.6958
96,72,NORMAL,1.8715,114.3144
39.5,3,NORMAL,0.9896,110.4669
126,72,NORMAL,1.101,110.5074
42,3,NORMAL,4.4866,114.0053
67.5,72,NORMAL,4.4831,114.0044
147,3,NORMAL,3.9187,113.9371
121,72,NORMAL,3.9178,113.9368
121,72,NORMAL,3.9158,113.9365
121,72,NORMAL,3.3271,114.2743
53,72,NORMAL,5.5368,115.8534
53,72,NORMAL,3.8643,114.2445
53,72,NORMAL,3.5914,114.1134
53,72,NORMAL,3.4475,114.119
53,72,NORMAL,3.7803,114.1621
53,72,NORMAL,2.0028,112.8189
53.5,72,NORMAL,2.016,112.9292
22.5,72,NORMAL,2.0169,112.9292
194,48,4,2.0095,112.8279
194,48,4,2.9194,113.9157
131.5,72,NORMAL,1.8708,114.3166
8,72,NORMAL,2.1415,111.5306
58.5,3,NORMAL,2.2354,111.8878
58.5,3,NORMAL,4.1778,114.3148
58.5,3,NORMAL,3.9164,114.2749
136,3,20,2.3049,111.8997
58.5,3,NORMAL,2.3055,111.9005
58.5,3,NORMAL,2.3055,111.9005
58.5,3,NORMAL,3.2045,113.134
42,3,NORMAL,3.1912,113.1126
42,3,NORMAL,4.4866,114.0053
67.5,72,NORMAL,4.4831,114.0044
67.5,72,NORMAL,4.4867,114.0032
135,3,21,3.9192,114.1183
69,72,NORMAL,4.3988,114.259
23.5,72,NORMAL,4.3928,114.2659
23.5,72,NORMAL,3.682,113.9015
47,72,NORMAL,3.9493,114.5424
46.5,72,NORMAL,3.9498,114.5424
46.5,72,NORMAL,4.0624,114.4934
46.5,72,NORMAL,4.1066,114.4185
46.5,72,NORMAL,3.98613,114.6321
46.5,72,NORMAL,3.327,114.2744
135,3,21,3.8103,114.081
135,3,21,3.7802,114.162
135,3,21,3.5862,114.1159
135,3,21,3.9192,114.1183
135,3,21,3.3716,113.4268
24.5,72,NORMAL,3.3436,113.3958
24.5,72,NORMAL,3.3713,113.4267
24.5,72,NORMAL,3.4242,113.3646
50.5,24,NORMAL,2.2209,111.8369
11.5,72,NORMAL,2.2211,111.8396
11.5,72,NORMAL,2.0988,112.156
39.5,72,NORMAL,2.2779,111.8384
53.5,72,NORMAL,2.2811,111.8361
53.5,72,NORMAL,2.2863,111.8282
53.5,72,NORMAL,2.3013,111.8175
53.5,72,NORMAL,2.016,112.9292
22.5,72,NORMAL,2.0169,112.9292
22.5,72,NORMAL,2.0031,112.6015
23.5,72,NORMAL,2.0124,112.538
162.5,48,4,2.0354,112.4278
131.5,72,NORMAL,1.8708,114.3166
131.5,72,NORMAL,1.8717,114.3152
131.5,72,NORMAL,1.8708,114.3166
131.5,72,NORMAL,1.9482,113.3211
131.5,72,NORMAL,1.823,113.6784
131.5,72,NORMAL,1.8948,113.4314
83.5,72,NORMAL,1.822,113.6805
83.5,72,NORMAL,2.0963,113.4308
83.5,72,NORMAL,2.0788,113.3414
83.5,72,NORMAL,2.0248,113.1731
37.5,72,NORMAL,1.2488,111.3929
41,3,NORMAL,1.246,111.4573
41,3,NORMAL,1.2375,111.4614
41,3,NORMAL,1.2375,111.4512
158,24,4,1.204,111.4727
158,24,4,2.3054,111.9008
136,3,20,2.3049,111.8997
70,1,3,2.3014,111.9156
35,72,NORMAL,2.301,111.9153
35,72,NORMAL,2.3024,111.9156
136,3,20,2.3042,111.8517
70,1,3,2.3054,111.8491
70,1,3,2.3066,111.8479
70,1,3,2.3049,111.8462
70,1,3,2.3014,111.9156
35,72,NORMAL,2.301,111.9153
35,72,NORMAL,2.3024,111.9156
35,72,NORMAL,2.2938,111.9047
42.5,3,NORMAL,1.2372,111.4514
42.5,3,NORMAL,1.2364,111.4528
42.5,3,NORMAL,1.2364,111.4528
42.5,3,NORMAL,1.2369,111.455
60,3,NORMAL,1.2275,111.4764
0.5,1,NORMAL,1.2331,111.4692
0.5,1,NORMAL,1.2031,111.4706
0.5,1,NORMAL,1.2039,111.4725
42.5,3,NORMAL,1.0313,110.3304
30.5,1,NORMAL,1.031,110.326
124,24,NORMAL,1.5694,111.4318
30.5,24,NORMAL,1.688,111.4472
30.5,24,NORMAL,1.6855,111.4518
142.5,2,74,2.3058,112.1945
142.5,2,74,2.3118,112.1932
142.5,2,74,2.3058,112.1945
142.5,2,74,2.3118,112.1932
93,48,NORMAL,2.1207,112.2884
100.5,3,4,1.4081,111.5286
234,72,18,1.4159,111.5314
234,72,18,1.6701,109.8533
234,72,18,1.6679,109.8521
0.5,1,NORMAL,1.6733,109.8561
234,72,18,1.6743,109.8627
234,72,18,1.658,109.8592
0.5,1,NORMAL,1.6592,109.8616
234,72,18,1.2382,111.4622
234,72,18,1.2483,111.4595
234,72,18,1.2373,111.4711
234,72,18,1.284,111.3817
234,72,18,1.2621,111.4006
234,72,18,1.3545,111.1695
234,72,18,1.353,111.1666
234,72,18,1.3567,111.1724
234,72,18,1.3304,111.3039
234,72,18,1.3582,111.2703
234,72,18,1.5147,111.3666
234,72,18,3.6134,114.1479
123.5,72,NORMAL,3.5907,114.1133
139.5,72,NORMAL,3.7321,114.3045
119.5,72,NORMAL,3.78,114.1622
80.5,72,NORMAL,3.9164,114.2762
73.5,3,NORMAL,3.8646,114.2448
73.5,3,NORMAL,2.0015,112.9656
187.5,72,3,2.0032,112.9671
187.5,72,3,1.2033,111.5522
88,3,NORMAL,1.2019,111.5397
88,3,NORMAL,1.1828,111.6114
88,3,NORMAL,1.1942,111.58
88,3,NORMAL,1.1967,111.58
88,3,NORMAL,1.2028,111.4706
121,24,NORMAL,1.2228,111.445
121,24,NORMAL,1.0186,111.5533
121,24,NORMAL,1.6313,111.2971
134,72,NORMAL,4.4518,114.2716
137.5,72,NORMAL,4.0316,114.3449
93,48,NORMAL,2.1207,112.2884
52,48,NORMAL,2.0676,112.1492
17.5,48,NORMAL,2.1419,112.0778
90,48,NORMAL,2.1352,112.0791
50.5,24,NORMAL,2.1209,112.1207
50.5,24,NORMAL,2.022,112.4058
50.5,24,NORMAL,2.2209,111.8369
142.5,2,74,2.3058,112.1945
142.5,2,74,2.3118,112.1932
60,3,NORMAL,1.2275,111.4764
0.5,1,NORMAL,1.2331,111.4692
0.5,1,NORMAL,1.2031,111.4706
0.5,1,NORMAL,1.2039,111.4725
0.5,1,NORMAL,1.6715,109.8527
0.5,1,NORMAL,1.6733,109.8561
0.5,1,NORMAL,1.6592,109.8616
0.5,1,NORMAL,1.6676,109.8521
0.5,1,NORMAL,1.6715,109.8527
0.5,1,NORMAL,1.6733,109.8561
0.5,1,NORMAL,1.6729,109.5582
0.5,1,NORMAL,1.658,109.5582
0.5,1,NORMAL,1.6592,109.8616
0.5,1,NORMAL,1.6676,109.8521
31,1,NORMAL,2.132,111.5254
31,1,NORMAL,2.1328,111.5206
31,1,NORMAL,2.1311,111.5228
20.5,3,NORMAL,2.1285,111.5248
20.5,3,NORMAL,2.1361,111.5091
20.5,3,NORMAL,2.1344,111.5127
20.5,3,NORMAL,2.17,111.6345
20.5,3,NORMAL,1.7036,110.3684
9,3,NORMAL,1.6943,110.3726
9,3,NORMAL,1.6949,110.3713
9,3,NORMAL,1.716,110.3533
9,3,NORMAL,1.669,110.333
9,3,NORMAL,1.6747,110.2067
0.5,1,NORMAL,1.3943,110.2536
38,24,NORMAL,1.8663,111.1305
31,1,NORMAL,1.8003,111.1211
31,1,NORMAL,1.774,111.0978
31,1,NORMAL,1.4553,111.4747
31,1,NORMAL,1.5121,111.3601
31,1,NORMAL,2.132,111.5254
31,1,NORMAL,2.1328,111.5206
31,1,NORMAL,2.1311,111.5228
31,1,NORMAL,2.1314,111.5215
31,1,NORMAL,3.0265,113.9113
31,1,NORMAL,1.5253,110.3592
40,1,NORMAL,1.499,110.3777
1,1,NORMAL,1.5998,110.3291
105.5,72,NORMAL,2.9017,112.099
41,3,NORMAL,2.8966,112.0938
41,3,NORMAL,2.3596,111.8563
41,3,NORMAL,2.3601,111.8553
41,3,NORMAL,2.3596,111.8563
32,3,NORMAL,2.3595,111.8554
32,3,NORMAL,2.3565,111.8568
32,3,NORMAL,2.357,111.8539
32,3,NORMAL,1.5136,111.5178
101.5,72,NORMAL,2.5092,112.0739
72,72,NORMAL,2.5819,112.4256
142.5,2,74,2.3058,112.1945
142.5,2,74,2.3118,112.1932
142.5,2,74,2.2999,111.8505
142.5,2,74,1.1157,110.573
8,3,"NORMA
L",1.1571,110.5602
8,3,"NORMA
L",3.402,101.4423
32.5,3,"NORMA
L",3.677,101.5214
0,1,"NORMA
L",3.6647,101.2538
108,2,23,3.1309,101.8295
53,3,"NORMA
L",3.1529,101.4728
53,3,"NORMA
L",3.1529,101.4728
53,3,"NORMA
L",3.216,101.4802
53,3,"NORMA
L",3.1529,101.4728
52.5,3,"NORMA
L",3.1327,101.3692
72.5,3,"NORMA
L",3.1386,101.4518
74.5,3,"NORMA
L",3.136,101.4482
72.5,3,"NORMA
L",3.0357,101.7687
47,3,"NORMA
L",2.929,101.7536
0,1,"NORMA
L",3.346,101.2555
86,2,6,2.9821,101.5055
61,3,"NORMA
L",3.3071,101.5473
40,3,"NORMA
L",3.1094,101.8133
61,3,"NORMA
L",3.3071,101.5473
84.5,1,28,2.783,101.7502
22,3,"NORMA
L",3.0453,101.4374
70.5,2,"NORMA
L",3.057,101.4519
126.5,2,70,3.0204,101.7768
115,72,"NORMA
L",2.9882,101.8055
115,72,"NORMA
L",3.001,101.7845
115,72,"NORMA
L",2.991,101.7883
115,72,"NORMA
L",2.9946,101.8001
115,72,"NORMA
L",2.995,101.7817
115,72,"NORMA
L",2.985,101.7849
115,72,"NORMA
L",3.2978,101.3956
62,1,4,2.7962,101.7382
67,1,3,3.2547,101.6853
54.5,3,"NORMA
L",3.2401,101.6797
54.5,3,"NORMA
L",3.2497,101.682
54.5,3,"NORMA
L",2.8573,101.6994
47,3,"NORMA
L",2.8573,101.6992
47,3,"NORMA
L",3.261,101.6733
68,3,"NORMA
L",2.9975,101.5188
98,2,13,2.9874,101.5178
98,2,13,2.9793,101.5332
98,2,13,3.0763,101.5519
47,3,"NORMA
L",3.0608,101.5554
47,3,"NORMA
L",3.0348,101.5498
47,3,"NORMA
L",2.9983,101.5541
47,3,"NORMA
L",2.9886,101.5791
47,3,"NORMA
L",2.9543,101.5758
46,3,"NORMA
L",2.9761,101.8604
48,2,"NORMA
L",2.9621,101.5386
48,2,"NORMA
L",2.9621,101.5386
48,2,"NORMA
L",2.9706,101.5271
48,2,"NORMA
L",3.0427,101.436
45,2,"NORMA
L",3.4509,101.6327
64,2,"NORMA
L",3.1585,101.5318
94,1,28,3.2833,101.5122
46.5,3,"NORMA
L",3.4442,101.6329
47,3,"NORMA
L",2.929,101.7536
54.5,3,"NORMA
L",3.0164,101.4327
89,2,5,2.8567,101.7376
56,3,"NORMA
L",2.8593,101.6979
46,6,"NORMA
L",3.2634,101.458
85,2,5,3.275,101.3978
43,3,"NORMA
L",3.4252,101.1564
43,3,"NORMA
L",3.0623,101.4215
63,3,"NORMA
L",3.0871,101.4336
85.5,2,4,3.3251,101.5293
73,3,"NORMA
L",2.9871,101.5792
79.5,3,3,2.8757,101.504
2.5,2,"NORMA
L",3.7096,101.1916
52.5,3,"NORMA
L",3.1327,101.3692
74.5,3,"NORMA
L",3.136,101.4482
50.5,1,"NORMA
L",2.8569,101.6999
104.5,3,9,3.2421,101.713
55.5,3,"NORMA
L",2.9015,101.8032
87,3,4,3.1413,101.8096
43,2,"NORMA
L",3.1156,101.8052
43,2,"NORMA
L",3.0909,101.7937
43,2,"NORMA
L",3.265,101.5235
59.5,3,"NORMA
L",3.4024,101.4418
59.5,3,"NORMA
L",3.2977,101.3851
43,3,"NORMA
L",3.1356,101.4451
55,3,"NORMA
L",2.7926,101.7367
148.5,4,38,2.8524,101.6862
148.5,4,38,3.0103,101.7049
2,3,"NORMA
L",3.0181,101.7066
2,3,"NORMA
L",3.0152,101.7098
2,3,"NORMA
L",3.0115,101.7097
2,3,"NORMA
L",3.0321,101.7022
2,3,"NORMA
L",2.9992,101.6985
2,3,"NORMA
L",3.0197,101.7181
2,3,"NORMA
L",3.0359,101.5498
2,3,"NORMA
L",3.0698,101.5587
2,3,"NORMA
L",3.0784,101.5159
128,7,8,3.0525,101.491
2,3,"NORMA
L",3.3679,101.3044
0,1,"NORMA
L",3.3869,101.3128
0,1,"NORMA
L",3.2852,101.349
143.5,4,33,3.0429,101.435
84,8,"NORMA
L",3.0383,101.4949
84,8,"NORMA
L",3.002,101.5193
84,8,"NORMA
L",3.0341,101.4853
84,8,"NORMA
L",3.0521,101.3955
84,8,"NORMA
L",3.0429,101.4099
84,8,"NORMA
L",3.3086,101.4305
46,6,"NORMA
L",3.2634,101.458
50.5,1,"NORMA
L",2.8569,101.6999
65,1,"NORMA
L",3.1361,101.4433
66.5,1,"NORMA
L",3.137,101.4341
66.5,1,"NORMA
L",3.0603,101.7767
130,72,"NORMA
L",3.3764,101.4116
0,1,"NORMA
L",3.5938,101.0523
0,1,"NORMA
L",3.2078,101.3052
0,1,"NORMA
L",2.9842,101.4067
128,7,8,3.0525,101.491
58,6,"NORMA
L",3.2605,101.673
143.5,6,22,3.0444,101.4364
46,6,"NORMA
L",3.0155,101.4324
46,6,"NORMA
L",3.0258,101.4367
46,6,"NORMA
L",3.0614,101.4192
46,6,"NORMA
L",3.0445,101.4122
46,6,"NORMA
L",3.014,101.412
46,6,"NORMA
L",3.133,101.3558
46,6,"NORMA
L",3.0941,101.3806
46,6,"NORMA
L",3.1011,101.3517
46,6,"NORMA
L",3.0911,101.3759
46,6,"NORMA
L",3.0578,101.4732
46,6,"NORMA
L",3.0604,101.4564
65,1,"NORMA
L",3.1361,101.4433
46,6,"NORMA
L",3.0006,101.5028
46,6,"NORMA
L",3.0234,101.5216
46,6,"NORMA
L",3.2634,101.458
128,7,8,3.0525,101.491
52.5,3,"NORMA
L",3.0053,101.5862
120.5,7,10,3.0359,101.5485
120.5,7,10,3.7111,101.1247
51.5,1,"NORMA
L",2.9298,101.7528
65,1,"NORMA
L",2.7909,101.7356
99.5,7,3,2.8516,101.6793
99.5,7,3,2.8553,101.6771
99.5,7,3,2.7883,101.7485
52.5,3,"NORMA
L",3.0053,101.5862
17,3,"NORMA
L",3.0162,101.584
51.5,1,"NORMA
L",2.9298,101.7528
65,1,"NORMA
L",2.7909,101.7356
65,1,"NORMA
L",3.1361,101.4433
47.5,3,"NORMA
L",3.0285,101.7472
128.5,3,24,2.9884,101.7846
128.5,3,24,3.0284,101.7051
67,1,2,3.0141,101.7089
67,1,2,3.0261,101.7169
67,1,2,2.9996,101.6987
0,1,NORMAL,3.4257,101.1784
99.5,2,11,3.2417,101.679
24.5,3,"NORMA
L",3.2392,101.6662
24.5,3,"NORMA
L",3.2529,101.6723
24.5,3,"NORMA
L",3.247,101.6763
24.5,3,"NORMA
L",2.8911,101.8788
0,1,NORMAL,2.985,101.4055
0,1,NORMAL,3.4257,101.1784
0,1,"NORMA
L",3.4014,101.1731
48.5,2,"NORMA
L",3.5938,101.0552
48.5,2,"NORMA
L",3.5074,101.0916
48.5,2,"NORMA
L",3.5938,101.0552
48.5,2,"NORMA
L",3.7774,100.9586
48.5,2,"NORMA
L",3.7672,100.8727
48.5,2,"NORMA
L",2.9882,101.5804
48,2,"NORMA
L",3.2491,101.6683
29.5,3,"NORMA
L",3.2615,101.462
137.5,2,68,3.2407,101.4756
137.5,2,68,3.1474,101.789
63.5,2,"NORMA
L",2.8584,101.6737
79,72,"NORMA
L",2.8575,101.6713
134,1.5,91,3.1699,101.7527
0,1,"NORMA
L",2.833,101.6386
60.5,5,"NORMA
L",2.7983,101.6377
60.5,5,"NORMA
L",3.2498,101.6693
51.5,1,"NORMA
L",2.9298,101.7528
50.5,1,"NORMA
L",2.8569,101.6999
26.5,1,"NORMA
L",2.979,101.4592
221,2,683,3.0248,101.4133
196,3,277,3.0428,101.435
196,3,277,2.984,101.4429
196,3,277,3.0609,101.4209
196,3,277,2.9795,101.4583
196,3,277,3.0249,101.4595
196,3,277,2.9692,101.4009
196,3,277,3.0495,101.4656
196,3,277,2.9374,101.3205
196,3,277,3.1362,101.4336
196,3,277,2.8767,101.5049
111,8,5,2.8998,101.4604
111,8,5,2.9075,101.4594
111,8,5,2.8133,101.4986
111,8,5,2.8161,101.4911
111,8,5,2.7939,101.4443
111,8,5,2.9105,101.4779
111,8,5,2.7997,101.7373
147,9,23,2.6893,101.743
147,9,23,2.7852,101.751
141.5,9,13,2.7897,101.7482
141.5,9,13,2.8514,101.6852
141.5,9,13,2.8491,101.6494
141.5,9,13,2.6625,101.7302
141.5,9,13,2.8835,101.71
141.5,9,13,2.93,101.7532
141.5,9,13,2.8727,101.7166
141.5,9,13,2.7943,101.7098
141.5,9,13,2.8911,101.7016
141.5,9,13,2.8881,101.7098
141.5,9,13,2.8659,101.6911
141.5,9,13,2.8671,101.6817
141.5,9,13,3.2428,101.4387
272.5,72,118,3.256,101.3035
272.5,72,118,3.2614,101.4595
272.5,72,118,3.2846,101.2847
272.5,72,118,3.2839,101.2861
272.5,72,118,3.2336,101.3113
272.5,72,118,3.2285,101.3717
272.5,72,118,3.3586,101.2704
272.5,72,118,3.3826,101.2115
272.5,72,118,3.2329,101.3482
272.5,72,118,3.4034,101.4411
272.5,72,118,3.2371,101.477
272.5,72,118,3.2067,101.406
272.5,72,118,3.2366,101.3183
272.5,72,118,3.0643,101.4728
230.5,72,48,2.996,101.4931
230.5,72,48,3.0306,101.5262
230.5,72,48,3.1206,101.4329
230.5,72,48,3.1194,101.4386
230.5,72,48,2.9915,101.5065
230.5,72,48,3.2618,101.6745
327.5,48,424,3.2627,101.6824
327.5,48,424,3.2533,101.6726
327.5,48,424,3.2454,101.7146
327.5,48,424,2.9155,101.8177
280,48,218,3.0607,101.7769
280,48,218,2.894,101.8011
280,48,218,2.8948,101.7782
280,48,218,2.8809,101.8715
280,48,218,3.0033,101.7804
280,48,218,3.0915,101.7874
280,48,218,3.0067,101.8702
280,48,218,3.048,101.4894
367.5,48,1135,2.9883,101.5794
367.5,48,1135,3.0351,101.547
367.5,48,1135,3.1578,101.4684
367.5,48,1135,3.0658,101.5558
367.5,48,1135,3.1521,101.5391
367.5,48,1135,3.0778,101.5597
367.5,48,1135,3.0175,101.585
367.5,48,1135,2.9303,101.4827
226,48,73,2.8081,101.66
226,48,73,2.8288,101.6259
190,72,11,2.8342,101.6322
190,72,11,3.2652,101.5266
0.5,1,"NORMA
L",3.283,101.5146
